text	task_1	task_2	text_id
@FinjaFinte Alleine wegen diesem Artikel hat es das Drecksblatt mehr als verdient, pleite zu gehen 'Von rund 1.000 [!!!] Personen bundesweit geht die Berliner Amadeu-Antonio-Stiftung aus' https://t.co/corECRuRWU	HOF	OFFN	hasoc_de_3253
Vergewaltigung einer 9-Jährigen: Tat und Opfer interessieren nicht. Nur wer dagegen demonstriert. wie Framing wirkt. https://t.co/sBzC7uTgue	NOT	NONE	hasoc_de_3254
twitter schlägt mir vor, Luisa Neubauer, der Klimaretterin mit worldwide fly- for-fun-experience zu folgen...  Spinnen die ?	NOT	NONE	hasoc_de_3255
Musiklärm, Unterhaltungen störend, Schreie in der Nacht: Gericht befindet Flüchtlinge für zu laut. Die Standortentscheidung sei 'unglücklich gewesen', da lediglich ein Zweifamilienhaus genehmigt worden sei. Nun leben dort bis zu  23 Flüchtlinge. #Esslingen https://t.co/8Yq0Pio8zO	NOT	NONE	hasoc_de_3256
Bevormunden lassen die sich im Osten bestimmt nicht der Schuss geht nach hinten los 😉😉😉Sie fürchten AfD-Regierung: Hollywood-Stars schreiben Brief an Bewohner deutscher Stadt https://t.co/RhmIGIlJZG	NOT	NONE	hasoc_de_3257
Möglich machte das ein spezielles Förderprogramm vom Freistaat. Von den  435 000 Euro Sanierungskosten wurden 315 000 Euro gefördert. Die  Voraussetzung: In den ersten sieben Jahren dürfen nur anerkannte  Flüchtlinge in die Wohnungen ziehen.  https://t.co/yxFooOYbWD	NOT	NONE	hasoc_de_3258
Die Musik aus der Flüchtlingsunterkunft sei zu laut, die Unterhaltungen  seien störend und es werde mitten in der Nacht geschrien. Dies habe das  Landratsamt Esslingen als Vertreter des Landes Baden-Württemberg zu unterbinden (Az.: 2 K 6575/16). https://t.co/P3CGqVg620	NOT	NONE	hasoc_de_3259
Die Kacke ist am dampfen... https://t.co/Wxe0dupvw1	NOT	NONE	hasoc_de_3260
Tage nachdem die Regierung dessen bevorzugte offizielle Definition von Islamophobie abgelehnt hatte, forderte die größte islamische Organisation in Großbritannien, dass gegen die konservative Regierungspartei offiziell wegen Islamophobie ermittelt werde. https://t.co/uKMqq5Z2pI	NOT	NONE	hasoc_de_3261
Von der Schließung der Werke des US-Automobilzulieferer Dura in #Plettenberg und #Kirchhundem sind 970 Mitarbeiter betroffen  #futschi  https://t.co/lK1awAgOJ8	NOT	NONE	hasoc_de_3262
Der Hemden- und Blusenspezialist Seidensticker aus #Bielefeld schließt seinen Laden in der Innenstadt von #Essen mit 6 Mitarbeitern  Textilhändler Desigual, Schiesser und Benetton haben bereits vor kurzem dicht gemacht, Billigläden sind eingezogen  #futschi  https://t.co/bB2XPqHE7b	NOT	NONE	hasoc_de_3263
Das DRK-Krankenhaus in #Luckenwalde ist seit mehreren Monaten insolvent  nach der Übernahme durch die KMG Kliniken war erst Personalabbau ausgeschlossen worden  nun flattert bei den Haustechnikern die Kündigung in den Briefkasten  #futschi  https://t.co/SnyB3DJp6V	NOT	NONE	hasoc_de_3264
Die Süddeutsche Service GmbH ist spezialisiert auf Auslieferung, Montage von Elektrogroßgeräten, TV- und HiFi-Geräten  ein Hauptkunde gab neue Preise für Dienstleistungen vor, die unrentabel sind  von der Insolvenz sind 80 Mitarbeiter betroffen  #futschi  https://t.co/XkNpqlEwqV	NOT	NONE	hasoc_de_3265
2 Tage vor der heftigen 💣Explosion in Linköping, gab es bereits eine weitere Detonation   Polizei geht davon aus, dass diese eine Probesprengung war  Terrorismus kann nicht ausgeschlossen werden  https://t.co/U4Q7AnqiKt	NOT	NONE	hasoc_de_3266
Was für Überraschung in #Schweden  die zahnlosen Terrorgesetze lassen den islamischen Extremismus massiv anwachsen, berichtet die Sicherheitspolizei Säpo  die Sozialistische Regierung hält es immer noch nicht für nötig, entsprechende Gesetze zu entwerfen  https://t.co/dd0bN4Tdk7	NOT	NONE	hasoc_de_3267
Clankrieg in der bunten Stadt Malmö in #Schweden  letzte Nacht 2 Detonationen innerhalb 1 Stunde  im bunten Viertel Rosengård wurde Haustür, Fenster durch Druckwelle zerstört  Innenstadt eine Explosion vor Nachtclub  auch mehrere Schießereien in letzten Tagen  https://t.co/oaAFgHduMB	NOT	NONE	hasoc_de_3268
Nun ist es soweit.Ohne Angabe von Gründen hat #Twitter (nachdem es eine Offensive vom linken #Meldemob gab, bei der aber laut T.'kein Verstoß' festgestellt wurde!)mich gesperrt.Bitte teilen &amp; mir hier weiter folgen! Außerdem auf https://t.co/PCntObgHbK vernetzen!    #TwitterSperre https://t.co/LOuGVyqBwz	NOT	NONE	hasoc_de_3269
#BadWildungen Täter mit dunkler Hautfarbe verfolgt junge Frau, attackiert sie von hinten, hält ihr ein Taschentuch mit einer betäubenden Flüssigkeit vors Gesicht, wodurch die junge Frau das Bewusstsein verliert https://t.co/C4tjs3ApC4	NOT	NONE	hasoc_de_3270
Die spanische Rechtspartei VOX wurde von Cyberattacken getroffen. Nun sind ja nicht alle Angreifer so hell und man konnte ermitteln, woher die kamen.    Überraschung!    Trommelwirbel! 🥁🥁🥁    &gt;&gt; aus dem sozialistischen, spanischen Verteidigungsministerium!	NOT	NONE	hasoc_de_3271
#Krefeld: #Homeinvasion - 'Südländer' dringt gewaltsam in die Wohnung einer Seniorin ein, nachdem diese ihm auf sein Klingeln öffnet, schlägt auf die betagte Dame ein lässt sie gefesselt zurück, nachdem mit ihrer Geldbörse wieder verschwindet  https://t.co/lMK4ouOAwT	NOT	NONE	hasoc_de_3272
Das in #Roßlau von einem Nigerianer vergewaltigte Mädchen ist 9 Jahre alt.  https://t.co/6lbBnY60gU  https://t.co/WJ8NInKuki	NOT	NONE	hasoc_de_3273
Asylbewerber belästigt Schulkind sexuell - ist wieder auf freien Fuß. #rechtlos  https://t.co/EQsxcGlKoW	NOT	NONE	hasoc_de_3274
Wieder 2 gesperrt!  @KHinnek und @NobileSeba  😡😡😡 https://t.co/Gfb1rLPvIi	NOT	NONE	hasoc_de_3275
Denen muss ja der Arsch auf Grundeis gehen, wenn man sich anschaut, welshalb accounts gesperrt werden, die sich Sorgen um den Zustand unserer Demokratie machen. Auf der anderen Seite hetzen islam. accounts ungehindert und rufen zu Gewalt gegen Deutsche auf ! WAS ist da los ??? https://t.co/bvFSQd01Fo	NOT	NONE	hasoc_de_3276
Als erste Stadt Deutschlands hat das niedersächsische Hameln der #fridaysforfuture Bewegung ein Denkmal gesetzt. https://t.co/7R64cXgEn7	NOT	NONE	hasoc_de_3277
@lawyerberlin @Lebensformation Zwei weitere Sperrungen von wunderbaren Menschen.  @KHinnek @NobileSeba https://t.co/HvkWu4905Q	NOT	NONE	hasoc_de_3278
Asylbewerberzahl in der EU steigt deutlich und mittlerweile kommt ein Viertel der Asylanträge von Staatsangehörigen eines Landes, dessen Bürger ohne Visum in die EU-Schengenzone einreisen können, wie Venezuela, Kolumbien, Albanien und Georgien #Einreise  https://t.co/4dUVcbHAiC	NOT	NONE	hasoc_de_3279
Das alles wird von #Chinesen ersetzt werden und die #Gruenen werden es überwachen. Das wird ein #Habeck mit geistiger Gonorö dem identitäslosem Volk aka #Deutsche, schon aufzwingen. Selbst nach schwerster Zerstörung u verachtenden Beleidigungen wachen die #Deutschen nicht auf! https://t.co/twZI56TGsn	HOF	OFFN	hasoc_de_3280
Noch ein Opfer linksgrüner Ökopolitik  die Gie­ße­rei Küp­per pro­du­ziert Ab­gas­krüm­mer und Tur­bo­la­der für den Ver­bren­nungs­mo­tor in #Heiligenhaus  viele der 200 Mitarbeiter sind über 50 Jahre, bis Ende Juni stehen sie wohl auf der Straße  #futschi  https://t.co/9OYGWDqYQD	NOT	NONE	hasoc_de_3281
Der 🇨🇭Chemie- und Pharmakonzern aus #Basel gliedert den Bereich Specialty Ingredients aus, der Nahrungs- und Futtermittelzusätze herstellt  damit verbunden ist ein Stellenabbau von 130 Mitarbeitern  #futschi  https://t.co/ZqtF4DdNwW	NOT	NONE	hasoc_de_3282
In #Bremen sollen bei #Thyssen-Krupp System Engineering 220 Jobs von 860 wegfallen  gefertigt werden Komponenten für die Autoindustrie, u.a. für Karosserie und Antriebsstrang  wieder Arbeitsplätze #futschi wegen linksgrüner Ökopolitik  https://t.co/QJ5nqvPi4v	NOT	NONE	hasoc_de_3283
Die Zensur kommt jetzt wohl auf alle Fälle.  Demokratie &amp; freie Meinungsäußerung ade!  Die Schlinge um den Hals der Bürger zieht sich immer weiter zu. Diese merken es nicht, weil die Freiheiten nur langsam in kleinen Schritten von ihnen genommen werden  #AfD    https://t.co/MSLgzthRIh	NOT	NONE	hasoc_de_3284
Dabei sollte jedem klar werden 'wieviel bzw wenig' UNBEKANNTE dafür aufbringen müssten um sich 'einer unliebsamen Person' zu entledigen‼️  ☝️ Wie wichtig..... mögl. ein gewisses umsichtiges  'Selfprotection/Security ...'  forward thinking ist/wäre ‼️ https://t.co/1ilqMcijUy	NOT	NONE	hasoc_de_3285
Das ist erst der Anfang.... die Deindustrialisierung läuft .... https://t.co/5m7tMMs0Ub	NOT	NONE	hasoc_de_3286
Ich möchte mir nicht ausmalen, was wir nicht wissen, in Richtung tägliche Messerangriffe und Vergewaltigungen in DEUTSCHLAND!! Ich möchte nicht wissen, wie das derzeitige System vehement dafür sorgt, dass Opfer und Angehörige zu schweigen haben!     #Opferschweigen	NOT	NONE	hasoc_de_3287
#Neulich mit einer Bekannten (#Grüne) im #Gespräch:    Ich:   'Ein Großteil der #Wohnungsnot &amp; der #Mietexplosion sind auf die 2-3 Mio #Neubürger zurückzuführen!'.    Sie:   'QUATSCH!, DIE wohnen NOCH ALLE in ihren #FLÜCHTLINGSUNTERKÜNFTEN❗️'.    Ich: 'ALLE 2-3 Mio⁉️'     Sie: 'JA ‼️'     🤦‍♂️	NOT	NONE	hasoc_de_3288
Ja gut, wenn die Arbeitsplätze in #Bremen wegfallen, triffts ja nur die R2G Wähler!   ...da hält sich mein Mitleid in Grenzen! https://t.co/S9FFwao91A	NOT	NONE	hasoc_de_3289
Wer wissen will, welche Agenda der öffentlich-rechtliche Rundfunk verfolgt, kann das bei Tilo Jung verfolgen. Das widerspricht nicht nur der #Neutralitätspflicht, das ist verfassungswidrig‼️ Unfassbar! #NoGEZ #GEZ https://t.co/l5befzCcmF	NOT	NONE	hasoc_de_3290
Deutschland 2019 - ein Irrenhaus:  Merkel und ihre Komplizen lassen  Millionen Illegale ins Land und verschärfen damit unter anderem die  Wohnungsknappheit. Linksextreme verüben Terroranschläge auf  Immobilieneigentümer und ...  https://t.co/tU2peAaVXx  https://t.co/JHeDhe74W7 https://t.co/gOqnX1EsgK	HOF	PRFN	hasoc_de_3291
Die Herzchen vom #Jugendwiderstand machen angeblich Schluss. #Berlin  https://t.co/45zaJVSegi  https://t.co/H4R3SDEmgI	NOT	NONE	hasoc_de_3292
Lust auf die volle Packung öffentlich-rechtliche Lügen?  Dann mal los, Andrej Reisin und 'Flüchtlingskriminalität: Kein Grund zur Dramatisierung'!  https://t.co/C39qSs5B0f  https://t.co/YfYH6Ko3RS	NOT	NONE	hasoc_de_3293
Meine Prognose für 2021    Grüne/CDU/CSU -Regierung  - Habeck ist 'Bundeskanzler'  - Friedrich Merz 'Aussenminister'  - Das Wetter ist unverändert  - 1L Benzin kostet € 2,50  - Der Strompreis verdoppelt sich  - Stromausfälle sind 'Alltag'  - Der #Humankapitalimport  erreicht Höchststände https://t.co/8687xBt81y	NOT	NONE	hasoc_de_3294
Schlechte Nachrichten für 'Flüchtlinge': Deutschland benötigt plötzlich 100.000 'Fachkräfte' weniger. Die Arbeitsagntur korrigiert ihre gefakte Jobbörse. https://t.co/QvNPeH4Oyy	HOF	OFFN	hasoc_de_3295
🤢Wirkt 🤮! https://t.co/MO3pA8oWhR	NOT	NONE	hasoc_de_3296
#Offenburg: 'Die Polizei wollte wissen, ob unser Vater friedliebend ist. Und, ob er fremdenfeindlich ist. Dann hat der Polizist noch gefragt, wie viel Alkohol unser Vater trinkt. Unser Vater trinkt nicht. Der hat noch nicht einmal ein Bier im Kühlschrank.“  https://t.co/97ZcAtvTxm	NOT	NONE	hasoc_de_3297
Festnahme und Staatsschutz für etwas Schimpfen.  Teilnehmer von Hochzeitskorsos, die Autobahnen blockieren und mit scharfen Waffen schießen, werden angebettelt, das zu unterlassen  Messermänner, die Autochthone abstechen, werden suf freien Fuß gesetzt. https://t.co/akfCTZVdyy	NOT	NONE	hasoc_de_3298
#Chemnitz: Syrer (18) geht nach Streit an Zentralhaltestelle mit einem #Messer auf einen Deutschen (41) los  https://t.co/JO0uD4QGmW	NOT	NONE	hasoc_de_3299
Daher umso wichtiger: Schland braucht noch mehr und vor allem neue Fachkräfte. https://t.co/PPumClxwvY	NOT	NONE	hasoc_de_3300
'Döner-Weltmarktführer Karmez ist insolvent – eine Pleite mit alles und scharf'  nix türkisch Döner mehr aus #Frankfurt  Vegetarier und Veganer sowie der BER Flughafen sollen Schuld sein an der Insolvenz  #futschi Arbeitsplatz für 100 Mitarbeiter  https://t.co/by6nJMTkVB	NOT	NONE	hasoc_de_3301
Bei Osram Opto Semiconductors in #Regensburg läuft der Stellenabbau auf Hochtouren  300 Mitarbeiter haben Abfindungen akzeptiert und verlassen das Unternehmen  2500 Beschäftigte bleiben übrig  #futschi  https://t.co/E2TcisAm6A	NOT	NONE	hasoc_de_3302
Nach der Übernahme schließt Unisan Schlauchsysteme GmbH ihr Werk bis Ende Juli in #Dröschede und verlagert die Produktion ins unterfränkische #Ebern  betroffen sind 110 z.T. langjährige Mitarbeiter, von denen jeder eine Abfindung von 3000€ bekommt  #futschi  https://t.co/OABrWB99Pz	NOT	NONE	hasoc_de_3303
Der mittelständische Modefilialist Modepark Röther aus #Michelfeld verkaufte  10 Jahre lang „neueste Trends der angesagtesten Mode-Marken.“ in der #Bochum/er Innenstadt   nun schließt die Filiale und der Räumungsverkauf läuft  #futschi  https://t.co/5P8Jdcfqxz	NOT	NONE	hasoc_de_3304
'Schweden scheint entschlossen zu sein, noch mehr Probleme zu importieren.'  Deutschland scheint fest entschlossen zu sein, das schwedische 'Erfolgsmodell' zu kopieren. https://t.co/bhPiL8O2uD	NOT	NONE	hasoc_de_3305
Wenn ich den sehe platzt mir die Halsschlagader  Merkel huldigen wie ein Unterwürfiger  mit allen Mitteln bei Merkel beliebt machen möchte 🤒😵  unsympathischer Politiker kein eigenes Profil   https://t.co/UKsjNf43KO via @TOnline_News	NOT	NONE	hasoc_de_3306
Viele #Bundesbürger sind ja immer noch #skeptisch,   ob der #Islam und das #Kopftuch zu #Deutschland passt,  da ist es dann umso erfreulicher, dass #SaudiArabien der #Welt zeigt,  was der #Islam in Sachen #Toleranz und #Weltoffenheit zu alles #bieten hat! ♥️    https://t.co/dGy0zOeGkL	NOT	NONE	hasoc_de_3307
Hollywood-Millionäre, die Kinder verführen, koksen, Pornos drehen , saufen wie Löcher, fünf Ehen hinter sich haben aber den Moralischen spielen wollen. Bah was für ein Dreck und solche Leute wollen Görlitzern sagen, wie sie wählen sollen? https://t.co/uEKNtsI9ta	NOT	NONE	hasoc_de_3308
Wie Deutschland seine Standortvorteile verliert: Infrastruktur, Rechtssicherheit, Zuverlässigkeit und Pünktlichkeit - ein gesamtgesellschaftliches Phänomen einer Schildbürgerpolitik. https://t.co/9X4pVnMXW4	NOT	NONE	hasoc_de_3309
#Hamm: Ca. 9 hauptsächlich südländische Männer attackieren zwei junge Nachtschwärmer körperlich und rauben dem 22-Jährigen die Geldbörse  https://t.co/PF6bg5KmbM	NOT	NONE	hasoc_de_3310
@Einzelfallinfos Bis vor einigen Jahren galt: Zwei junge Männer zusammen unterwegs, denen passiert nichts. Ausgeschlossen. Kriminelle Gangs, die in Mannschaftsstärke um die Häuser ziehen und den öffentlichen Raum terrorisieren, das gab es einfach nicht. Aber Dummmichel dämmert einfach weiter.	NOT	NONE	hasoc_de_3311
Qualität setzt sich immer durch. Was wohl immer so drin ist. Gewürze ueberdecken oft so einiges vom Kunden ungewollte. https://t.co/MuxK1LWvyt	NOT	NONE	hasoc_de_3312
In sämtlichen Ländern der islamischen Welt gibt es Parteien, die mit der Muslimbruderschaft verbunden sind. In Ländern wie der Türkei, Tunesien oder Gaza sind sie sogar in der Regierung. Und in einigen Ländern haben sie auch immer wieder Gewalt angewendet. Ein Überblick: https://t.co/3Yw5sWMXIn	NOT	NONE	hasoc_de_3313
@FinjaFinte @liebereinenHund Danke, dass Du Tweets über solche Aspekte der Wirtschaft einstellst. Kleine, mittelständische Unternehmen, deren Probleme sonst untergehen. Es hängen immer Arbeitsplätze, Familien dran.	NOT	NONE	hasoc_de_3314
31-Jährige hat in #Attnang (Bezirk #Vöcklabruck) zwei Männer abgewehrt, die sie offenbar vergewaltigen wollten. Einer der beiden wird als #südländischer Typ beschrieben, zu dem andern lagen gar keine Angaben vor. Von den Tätern fehlt vorerst jede Spur. https://t.co/RquM3H46T9	NOT	NONE	hasoc_de_3315
Das kommt davon, wenn die Grünen-Wähler*innen immer mehr werden: Vegetarier, Veganer, Essgestörte, denen aufgrund mangelhafter Ernährung die Haare ausfallen, dadurch noch unattraktiver werden, die Brüste nicht weiter wachsen. Die Kehrseite der Medaille. Keine schönen Aussichten. https://t.co/0Zt5dvHAQj	HOF	OFFN	hasoc_de_3316
Oh, das ist aber übel! Da muss sofort was unternommen werden. Das ist nicht zu vergleichen mit der Industrie. Hier geht es um Diversität, nicht um die Grundlage des Wohlstands. Hier brennt die Hütte! https://t.co/g41oxHkgZm	NOT	NONE	hasoc_de_3317
Habe das hier einer Arbeitskollegin geschickt, die sich permanent über meine Einstellung aufregt!!  Die Antwort: 'Du solltest endlich damit aufhören, diese rechten Hetzseiten zu lesen, die nur Ängste u. Hass hervorrufen wollen!'😳  Und solche Leute sind überall...😩  #Lemminge https://t.co/zZKJ8nSroa	NOT	NONE	hasoc_de_3318
#Gelsenkirchen: Zwei Männer springen vor einem Passanten aus einem Auto, schlagen ihm sofort die Faust ins Gesicht, während einer in gebrochenem Deutsch Handy und Geldbörse von dem 43-Jährigen fordert  https://t.co/w2eI4MMOZI	NOT	NONE	hasoc_de_3319
Für 450€ in den Wald 💩 ... kannst du dir nicht ausdenken? 😂 https://t.co/j6bJB3gAje	NOT	NONE	hasoc_de_3320
Das 2 Grad-Ziel ist technologisch nicht erreichbar.^^   Also strebt es auch keiner an, außer die Deutschen.     Das CO2-Syndrom   https://t.co/rpMt2y9p1b https://t.co/EHS14NaLNU	NOT	NONE	hasoc_de_3321
Ich betrachte halal Schlachten als unnötige Tierquälerei. Daher erfreut mich diese Pleite. Gerne mehr davon. https://t.co/WmnktYDaVK	NOT	NONE	hasoc_de_3322
@FinjaFinte Nieder mit dem #Döner, Freiheit für die #Currywurst.   Gammelfleisch am Spieß rühre ich nicht an, das soll essen wer will, ich garantiert nicht. Das sollen die Türken mal schön brav selber essen. Schon aus Prinzip ziehe ich ne ehrliche deutsche Bratwurst vor.	NOT	NONE	hasoc_de_3323
Und Tschüss...... https://t.co/KD3rpT1VPU	NOT	NONE	hasoc_de_3324
(Henryk M. Broder) Die Berliner Staatssekretärin für bürgerschaftiches Engagement und ähnliches Gedöns leidet unter einem hypertrophen Mitteilungszwang, der in der Fachliteratur als Logorrhoe bezeichnet wird. https://t.co/ow80GYi8sd	NOT	NONE	hasoc_de_3325
Eine Zumutung! Diese Demonstration ist eine Provokation gegenüber uns 'Ungläubigen' wie sie uns nennen. https://t.co/bGv9gWzPDE	NOT	NONE	hasoc_de_3326
'Betriebsblindheit: Unangemessene Wahrnehmungs- und Beurteilungstendenzen, die oft durch Routine verursacht sind.' @tagesschau #framing https://t.co/ZeQ4YrCqJO	NOT	NONE	hasoc_de_3327
Wenn Negerkinder Kobalt schürfen  Und #Grüne grinsend Grüntee schlürfen  Wenn E-Busse beim Laden stehn  Fahrgäste in die Röhre sehn  Dann wissen alle, die nicht dumm  Wir sind im #Reichhauptstadtslum.  https://t.co/FaAe5teAcE	HOF	HATE	hasoc_de_3328
Die Sodecia Powertrain in Oelnitz baut Komponenten für Schaltgetriebe, die bei E-Autos nicht mehr benötigt werden  dank linksgrüner Ökopolitik und zu hoher Lohnkosten werden 200 Mitarbeiter von 670 gekündigt, die Produktion nach Portugal verlagert  #futschi  https://t.co/w5VPBe091S	NOT	NONE	hasoc_de_3329
